Transaction_ID,Date,Product,Category,Customer_Age,Region,Quantity,Unit_Price,Total_Sales
455,30-03-2025,Headphones,Electronics,29,North,3,1281,3843
456,31-03-2025,Smartphone,Electronics,48,North,1,870,870
457,01-04-2025,Smartwatch,Electronics,66,South,1,968,968
458,02-04-2025,Tablet,Electronics,26,North,3,93,279
459,03-04-2025,Smartphone,Accessories,36,South,2,849,1698
460,04-04-2025,Tablet,Accessories,63,West,3,1352,4056
461,05-04-2025,Laptop,Accessories,63,North,2,836,1672
462,06-04-2025,Smartphone,Electronics,34,East,1,782,782
463,07-04-2025,Smartwatch,Accessories,19,South,1,1017,1017
464,08-04-2025,Smartphone,Accessories,57,East,4,1219,4876
465,09-04-2025,Smartphone,Electronics,22,East,4,1142,4568
466,10-04-2025,Smartphone,Accessories,56,North,2,701,1402
467,11-04-2025,Smartphone,Electronics,65,South,2,571,1142
468,12-04-2025,Tablet,Accessories,33,West,3,160,480
469,13-04-2025,Laptop,Accessories,34,East,2,657,1314
470,14-04-2025,Headphones,Accessories,44,East,1,1128,1128
471,15-04-2025,Smartphone,Electronics,24,West,1,1296,1296
472,16-04-2025,Smartwatch,Accessories,69,South,1,945,945
473,17-04-2025,Smartphone,Accessories,25,North,4,573,2292
474,18-04-2025,Smartwatch,Accessories,25,East,2,195,390
475,19-04-2025,Tablet,Accessories,40,North,2,313,626
476,20-04-2025,Smartwatch,Electronics,49,South,4,517,2068
477,21-04-2025,Headphones,Electronics,60,West,4,921,3684
478,22-04-2025,Laptop,Accessories,64,North,4,1008,4032
479,23-04-2025,Smartwatch,Accessories,35,South,1,1260,1260
480,24-04-2025,Smartwatch,Accessories,55,North,2,1416,2832
481,25-04-2025,Laptop,Electronics,29,North,3,1172,3516
482,26-04-2025,Headphones,Accessories,32,East,3,728,2184
483,27-04-2025,Smartphone,Accessories,45,North,2,1379,2758
484,28-04-2025,Smartwatch,Electronics,55,East,2,1272,2544
485,29-04-2025,Laptop,Electronics,67,South,4,807,3228
486,30-04-2025,Tablet,Electronics,48,South,4,1227,4908
487,01-05-2025,Laptop,Accessories,69,East,1,968,968
488,02-05-2025,Tablet,Electronics,26,West,4,1169,4676
489,03-05-2025,Headphones,Electronics,25,North,2,624,1248
490,04-05-2025,Smartphone,Accessories,63,South,1,755,755
491,05-05-2025,Laptop,Electronics,36,South,3,883,2649
492,06-05-2025,Smartwatch,Accessories,68,West,2,1432,2864
493,07-05-2025,Headphones,Accessories,25,South,3,863,2589
494,08-05-2025,Laptop,Electronics,51,East,2,448,896
495,09-05-2025,Smartwatch,Accessories,21,West,2,1449,2898
496,10-05-2025,Laptop,Electronics,48,South,1,651,651
497,11-05-2025,Tablet,Electronics,55,West,1,377,377
498,12-05-2025,Laptop,Electronics,20,West,4,1345,5380
499,13-05-2025,Laptop,Accessories,52,South,2,1368,2736
500,14-05-2025,Laptop,Electronics,36,South,2,444,888
501,15-05-2025,Headphones,Accessories,60,South,1,597,597
502,16-05-2025,Laptop,Accessories,46,West,3,1091,3273
503,17-05-2025,Smartwatch,Accessories,27,East,4,968,3872
504,18-05-2025,Tablet,Electronics,29,East,2,126,252
505,19-05-2025,Tablet,Accessories,63,North,1,1122,1122
506,20-05-2025,Laptop,Accessories,47,South,2,1499,2998
507,21-05-2025,Headphones,Electronics,47,East,1,1067,1067
508,22-05-2025,Headphones,Electronics,35,North,4,178,712
509,23-05-2025,Smartwatch,Accessories,41,North,3,568,1704
510,24-05-2025,Laptop,Accessories,49,South,2,353,706
511,25-05-2025,Tablet,Electronics,26,North,2,1185,2370
512,26-05-2025,Headphones,Accessories,64,East,4,774,3096
513,27-05-2025,Laptop,Accessories,41,North,3,961,2883
514,28-05-2025,Headphones,Accessories,43,North,2,865,1730
515,29-05-2025,Headphones,Accessories,20,East,4,1023,4092
516,30-05-2025,Tablet,Electronics,40,North,2,868,1736
517,31-05-2025,Smartphone,Accessories,28,North,2,412,824
518,01-06-2025,Smartwatch,Electronics,27,West,4,1139,4556
519,02-06-2025,Smartwatch,Accessories,67,North,4,1104,4416
520,03-06-2025,Tablet,Electronics,53,North,1,1368,1368
521,04-06-2025,Headphones,Accessories,30,West,1,858,858
522,05-06-2025,Laptop,Electronics,46,West,2,1392,2784
523,06-06-2025,Headphones,Accessories,55,West,4,1087,4348
524,07-06-2025,Tablet,Electronics,30,South,3,619,1857
525,08-06-2025,Smartwatch,Accessories,43,South,3,1019,3057
526,09-06-2025,Headphones,Accessories,37,East,2,1315,2630
527,10-06-2025,Smartwatch,Electronics,22,North,1,402,402
528,11-06-2025,Laptop,Electronics,37,East,4,1321,5284
529,12-06-2025,Smartwatch,Electronics,31,South,4,659,2636
530,13-06-2025,Smartwatch,Electronics,62,North,1,517,517
531,14-06-2025,Smartphone,Electronics,31,North,4,973,3892
532,15-06-2025,Smartphone,Accessories,25,West,2,437,874
533,16-06-2025,Smartphone,Electronics,65,South,4,808,3232
534,17-06-2025,Smartwatch,Electronics,30,North,4,491,1964
535,18-06-2025,Tablet,Accessories,41,West,1,1415,1415
536,19-06-2025,Smartwatch,Electronics,32,North,1,565,565
537,20-06-2025,Tablet,Electronics,68,South,3,892,2676
538,21-06-2025,Tablet,Electronics,18,East,2,94,188
539,22-06-2025,Smartphone,Accessories,39,East,1,1492,1492
540,23-06-2025,Headphones,Electronics,51,North,1,772,772
541,24-06-2025,Laptop,Accessories,67,West,1,805,805
542,25-06-2025,Smartphone,Accessories,68,West,4,252,1008
543,26-06-2025,Smartphone,Electronics,57,West,2,588,1176
544,27-06-2025,Headphones,Accessories,20,South,2,435,870
545,28-06-2025,Laptop,Electronics,43,East,4,679,2716
546,29-06-2025,Smartwatch,Electronics,31,East,4,1017,4068
547,30-06-2025,Smartwatch,Electronics,58,North,1,787,787
548,01-07-2025,Smartphone,Electronics,25,East,3,409,1227
549,02-07-2025,Laptop,Electronics,66,West,3,1032,3096
550,03-07-2025,Smartphone,Accessories,33,South,2,254,508
551,04-07-2025,Tablet,Accessories,59,West,3,1320,3960
552,05-07-2025,Smartphone,Accessories,38,West,1,1040,1040
553,06-07-2025,Smartphone,Accessories,27,East,4,1122,4488
554,07-07-2025,Smartwatch,Electronics,42,South,2,415,830
555,08-07-2025,Smartwatch,Electronics,55,South,2,302,604
556,09-07-2025,Smartwatch,Accessories,39,West,4,127,508
557,10-07-2025,Tablet,Electronics,66,North,3,818,2454
558,11-07-2025,Smartwatch,Accessories,65,East,2,681,1362
559,12-07-2025,Laptop,Accessories,64,North,4,1036,4144
560,13-07-2025,Headphones,Accessories,63,West,4,466,1864
561,14-07-2025,Laptop,Accessories,21,East,3,1108,3324
562,15-07-2025,Laptop,Electronics,21,North,3,361,1083
563,16-07-2025,Smartwatch,Electronics,47,North,1,1216,1216
564,17-07-2025,Headphones,Accessories,19,North,3,246,738
565,18-07-2025,Headphones,Accessories,46,East,3,1046,3138
566,19-07-2025,Headphones,Accessories,60,North,4,309,1236
567,20-07-2025,Tablet,Accessories,53,South,2,1439,2878
568,21-07-2025,Smartwatch,Accessories,38,West,4,645,2580
569,22-07-2025,Headphones,Electronics,38,East,1,1265,1265
570,23-07-2025,Tablet,Accessories,65,South,4,583,2332
571,24-07-2025,Smartphone,Accessories,38,North,1,73,73
572,25-07-2025,Smartphone,Electronics,21,West,3,992,2976
573,26-07-2025,Tablet,Electronics,18,North,2,1148,2296
574,27-07-2025,Tablet,Electronics,43,South,2,972,1944
575,28-07-2025,Smartwatch,Electronics,68,North,4,1467,5868
576,29-07-2025,Smartwatch,Electronics,19,East,2,728,1456
577,30-07-2025,Smartphone,Electronics,26,South,1,159,159
578,31-07-2025,Headphones,Electronics,62,East,1,139,139
579,01-08-2025,Smartphone,Electronics,35,West,3,86,258
580,02-08-2025,Headphones,Electronics,65,East,4,871,3484
581,03-08-2025,Headphones,Accessories,65,East,3,1042,3126
582,04-08-2025,Smartwatch,Electronics,59,North,2,621,1242
583,05-08-2025,Laptop,Accessories,58,North,3,633,1899
584,06-08-2025,Laptop,Accessories,28,South,2,356,712
585,07-08-2025,Tablet,Accessories,42,West,1,111,111
586,08-08-2025,Smartwatch,Accessories,43,South,4,354,1416
587,09-08-2025,Headphones,Accessories,53,West,4,228,912
588,10-08-2025,Laptop,Accessories,59,West,3,589,1767
589,11-08-2025,Headphones,Accessories,52,East,2,981,1962
590,12-08-2025,Laptop,Accessories,55,North,1,981,981
591,13-08-2025,Laptop,Electronics,20,West,2,894,1788
592,14-08-2025,Laptop,Accessories,58,North,3,1109,3327
593,15-08-2025,Smartwatch,Accessories,52,West,2,799,1598
594,16-08-2025,Smartphone,Accessories,67,North,1,1146,1146
595,17-08-2025,Headphones,Accessories,57,South,3,1103,3309
596,18-08-2025,Smartwatch,Electronics,39,North,1,788,788
597,19-08-2025,Smartwatch,Accessories,25,East,3,1376,4128
598,20-08-2025,Smartwatch,Electronics,32,West,4,1420,5680
599,21-08-2025,Smartwatch,Electronics,62,East,2,846,1692
600,22-08-2025,Smartwatch,Accessories,24,West,1,1138,1138
601,23-08-2025,Tablet,Accessories,36,East,1,796,796
602,24-08-2025,Headphones,Electronics,57,West,2,676,1352
603,25-08-2025,Smartwatch,Accessories,59,North,1,502,502
604,26-08-2025,Headphones,Accessories,34,West,1,880,880
605,27-08-2025,Tablet,Electronics,18,East,1,807,807
606,28-08-2025,Tablet,Electronics,62,East,4,910,3640
607,29-08-2025,Headphones,Accessories,46,West,1,868,868
608,30-08-2025,Laptop,Accessories,30,West,4,1442,5768
609,31-08-2025,Smartphone,Accessories,65,South,2,1110,2220
610,01-09-2025,Laptop,Electronics,46,South,4,430,1720
611,02-09-2025,Laptop,Accessories,58,North,1,1292,1292
612,03-09-2025,Laptop,Electronics,59,North,1,698,698
613,04-09-2025,Smartwatch,Electronics,23,North,1,295,295
614,05-09-2025,Tablet,Accessories,22,North,4,300,1200
615,06-09-2025,Laptop,Electronics,51,North,3,614,1842
616,07-09-2025,Tablet,Accessories,28,West,3,958,2874
617,08-09-2025,Headphones,Accessories,26,South,2,1419,2838
618,09-09-2025,Smartphone,Electronics,55,West,2,870,1740
619,10-09-2025,Headphones,Accessories,57,South,2,764,1528
620,11-09-2025,Headphones,Electronics,58,South,1,521,521
621,12-09-2025,Smartwatch,Electronics,26,East,3,171,513
622,13-09-2025,Smartphone,Accessories,25,East,3,1399,4197
623,14-09-2025,Headphones,Accessories,61,South,2,830,1660
624,15-09-2025,Headphones,Accessories,57,West,3,797,2391
625,16-09-2025,Smartphone,Accessories,20,South,2,170,340
626,17-09-2025,Smartphone,Electronics,30,North,1,188,188
627,18-09-2025,Headphones,Electronics,36,West,3,136,408
628,19-09-2025,Smartphone,Electronics,51,West,1,179,179
629,20-09-2025,Headphones,Accessories,49,South,1,301,301
630,21-09-2025,Headphones,Electronics,66,North,3,836,2508
631,22-09-2025,Smartwatch,Electronics,33,South,4,1433,5732
632,23-09-2025,Laptop,Accessories,53,North,2,96,192
633,24-09-2025,Headphones,Accessories,35,West,3,550,1650
634,25-09-2025,Tablet,Accessories,31,South,1,474,474
635,26-09-2025,Laptop,Electronics,47,North,2,1448,2896
636,27-09-2025,Laptop,Accessories,19,East,1,1014,1014
637,28-09-2025,Laptop,Electronics,30,West,2,780,1560
638,29-09-2025,Smartwatch,Electronics,44,West,3,160,480
639,30-09-2025,Headphones,Electronics,69,East,1,1300,1300
640,01-10-2025,Smartwatch,Electronics,34,North,2,1112,2224
641,02-10-2025,Headphones,Electronics,48,West,2,184,368
642,03-10-2025,Smartwatch,Accessories,32,North,3,1368,4104
643,04-10-2025,Smartwatch,Electronics,37,East,2,659,1318
644,05-10-2025,Tablet,Accessories,22,South,2,1107,2214
645,06-10-2025,Smartwatch,Electronics,24,West,1,1036,1036
646,07-10-2025,Smartphone,Electronics,35,West,3,477,1431
647,08-10-2025,Tablet,Accessories,28,North,3,1141,3423
648,09-10-2025,Smartwatch,Electronics,49,West,1,248,248
649,10-10-2025,Laptop,Electronics,67,South,4,609,2436
650,11-10-2025,Smartphone,Accessories,44,East,1,308,308
651,12-10-2025,Smartphone,Accessories,43,West,1,774,774
652,13-10-2025,Smartphone,Electronics,54,East,4,723,2892
653,14-10-2025,Tablet,Electronics,62,North,2,186,372
654,15-10-2025,Smartwatch,Electronics,45,South,3,965,2895
655,16-10-2025,Smartwatch,Accessories,67,West,3,985,2955
656,17-10-2025,Laptop,Electronics,19,East,4,430,1720
657,18-10-2025,Laptop,Accessories,37,South,3,287,861
658,19-10-2025,Smartphone,Accessories,21,East,4,1357,5428
659,20-10-2025,Laptop,Electronics,30,North,2,737,1474
660,21-10-2025,Tablet,Accessories,41,South,4,507,2028
661,22-10-2025,Smartwatch,Electronics,65,South,3,1208,3624
662,23-10-2025,Smartphone,Electronics,55,North,3,131,393
663,24-10-2025,Laptop,Accessories,57,North,4,644,2576
664,25-10-2025,Tablet,Accessories,65,West,3,703,2109
665,26-10-2025,Tablet,Accessories,62,North,4,1282,5128
666,27-10-2025,Laptop,Accessories,46,North,3,452,1356
667,28-10-2025,Smartwatch,Accessories,53,East,1,871,871
668,29-10-2025,Laptop,Accessories,19,South,2,237,474
669,30-10-2025,Smartphone,Electronics,58,East,3,542,1626
670,31-10-2025,Laptop,Electronics,35,North,3,304,912
671,01-11-2025,Tablet,Electronics,66,West,3,1396,4188
672,02-11-2025,Laptop,Accessories,25,East,4,474,1896
673,03-11-2025,Smartwatch,Accessories,32,East,3,1488,4464
674,04-11-2025,Headphones,Accessories,58,South,4,1240,4960
675,05-11-2025,Laptop,Electronics,34,South,3,534,1602
676,06-11-2025,Smartwatch,Electronics,40,South,1,485,485
677,07-11-2025,Smartwatch,Accessories,19,West,1,229,229
678,08-11-2025,Tablet,Accessories,23,West,2,1144,2288
679,09-11-2025,Smartwatch,Accessories,46,North,4,950,3800
680,10-11-2025,Smartwatch,Accessories,44,North,2,693,1386
681,11-11-2025,Smartwatch,Electronics,54,South,3,188,564
682,12-11-2025,Smartwatch,Electronics,66,East,3,836,2508
683,13-11-2025,Smartphone,Electronics,51,South,1,151,151
684,14-11-2025,Smartphone,Accessories,35,North,2,517,1034
685,15-11-2025,Tablet,Electronics,59,East,3,332,996
686,16-11-2025,Laptop,Accessories,27,North,3,1102,3306
687,17-11-2025,Smartwatch,Accessories,55,West,4,67,268
688,18-11-2025,Laptop,Accessories,61,South,3,805,2415
689,19-11-2025,Laptop,Electronics,34,South,2,736,1472
690,20-11-2025,Tablet,Electronics,30,East,1,650,650
691,21-11-2025,Smartwatch,Accessories,69,South,1,1093,1093
692,22-11-2025,Smartwatch,Electronics,65,North,3,1399,4197
693,23-11-2025,Headphones,Accessories,59,North,3,1429,4287
694,24-11-2025,Laptop,Accessories,44,West,3,482,1446
695,25-11-2025,Laptop,Accessories,19,North,4,1472,5888
696,26-11-2025,Smartphone,Electronics,51,East,3,1091,3273
697,27-11-2025,Headphones,Electronics,48,North,3,425,1275
698,28-11-2025,Smartphone,Accessories,40,West,4,1413,5652
699,29-11-2025,Smartphone,Electronics,24,West,2,1223,2446
700,30-11-2025,Smartphone,Electronics,55,South,4,1060,4240
701,01-12-2025,Tablet,Electronics,50,East,1,765,765
702,02-12-2025,Tablet,Electronics,29,North,4,1306,5224
703,03-12-2025,Smartphone,Accessories,62,West,4,1177,4708
704,04-12-2025,Headphones,Electronics,29,North,2,1073,2146
705,05-12-2025,Laptop,Accessories,36,West,2,786,1572
706,06-12-2025,Headphones,Accessories,26,South,3,270,810
707,07-12-2025,Smartwatch,Electronics,27,West,4,1099,4396
708,08-12-2025,Tablet,Accessories,34,South,2,1137,2274
709,09-12-2025,Laptop,Accessories,67,East,1,303,303
710,10-12-2025,Laptop,Electronics,57,North,3,1322,3966
711,11-12-2025,Smartwatch,Accessories,56,North,4,785,3140
712,12-12-2025,Smartwatch,Accessories,58,South,1,875,875
713,13-12-2025,Smartphone,Electronics,27,East,2,1204,2408
714,14-12-2025,Tablet,Electronics,29,South,3,79,237
715,15-12-2025,Tablet,Electronics,32,West,1,836,836
716,16-12-2025,Headphones,Electronics,48,South,4,59,236
717,17-12-2025,Smartphone,Electronics,32,East,1,1162,1162
718,18-12-2025,Smartphone,Accessories,45,West,3,479,1437
719,19-12-2025,Smartphone,Accessories,21,North,4,1220,4880
720,20-12-2025,Smartphone,Electronics,53,North,4,1200,4800
721,21-12-2025,Tablet,Electronics,18,North,1,747,747
722,22-12-2025,Tablet,Accessories,61,East,3,173,519
723,23-12-2025,Smartphone,Electronics,51,East,4,1414,5656
724,24-12-2025,Headphones,Electronics,64,East,3,100,300
725,25-12-2025,Laptop,Accessories,34,East,2,447,894
726,26-12-2025,Laptop,Accessories,56,East,1,363,363
727,27-12-2025,Headphones,Accessories,55,West,3,697,2091
728,28-12-2025,Smartphone,Electronics,61,South,2,563,1126
729,29-12-2025,Tablet,Accessories,68,North,2,551,1102
730,30-12-2025,Laptop,Electronics,50,East,3,579,1737
731,31-12-2025,Smartwatch,Accessories,38,North,3,746,2238
732,01-01-2026,Smartwatch,Electronics,43,East,1,783,783
733,02-01-2026,Headphones,Electronics,63,North,1,909,909
734,03-01-2026,Smartphone,Electronics,53,South,4,468,1872
735,04-01-2026,Laptop,Accessories,22,North,1,243,243
736,05-01-2026,Smartphone,Accessories,50,North,3,361,1083
737,06-01-2026,Laptop,Accessories,18,East,4,1045,4180
738,07-01-2026,Headphones,Electronics,23,West,2,771,1542
739,08-01-2026,Headphones,Accessories,54,West,2,1372,2744
740,09-01-2026,Smartwatch,Accessories,19,North,3,1402,4206
741,10-01-2026,Smartphone,Electronics,22,West,4,525,2100
742,11-01-2026,Smartwatch,Electronics,43,South,4,633,2532
743,12-01-2026,Smartphone,Accessories,58,South,1,166,166
744,13-01-2026,Smartwatch,Accessories,68,West,2,313,626
745,14-01-2026,Tablet,Accessories,64,West,2,70,140
746,15-01-2026,Tablet,Electronics,30,South,1,526,526
747,16-01-2026,Tablet,Accessories,29,West,2,598,1196
748,17-01-2026,Tablet,Electronics,22,West,1,1246,1246
749,18-01-2026,Laptop,Electronics,19,East,2,997,1994
750,19-01-2026,Tablet,Accessories,21,East,2,1070,2140
751,20-01-2026,Headphones,Accessories,44,West,2,1135,2270
752,21-01-2026,Headphones,Electronics,67,West,1,255,255
753,22-01-2026,Laptop,Electronics,27,East,2,680,1360
754,23-01-2026,Tablet,Accessories,30,East,2,228,456
755,24-01-2026,Tablet,Accessories,61,West,4,937,3748
756,25-01-2026,Tablet,Accessories,19,East,2,391,782
757,26-01-2026,Smartwatch,Electronics,43,South,3,489,1467
758,27-01-2026,Smartphone,Electronics,32,North,2,1148,2296
759,28-01-2026,Smartwatch,Accessories,63,South,2,339,678
760,29-01-2026,Smartphone,Electronics,27,East,4,606,2424
761,30-01-2026,Tablet,Electronics,39,South,4,1217,4868
762,31-01-2026,Tablet,Accessories,57,North,1,698,698
763,01-02-2026,Smartwatch,Electronics,42,East,1,257,257
764,02-02-2026,Smartwatch,Accessories,32,South,3,321,963
765,03-02-2026,Smartphone,Accessories,30,South,4,464,1856
766,04-02-2026,Headphones,Electronics,25,North,1,1470,1470
767,05-02-2026,Smartphone,Electronics,38,East,1,433,433
768,06-02-2026,Smartwatch,Accessories,38,West,1,1334,1334
769,07-02-2026,Smartwatch,Electronics,39,East,4,940,3760
770,08-02-2026,Laptop,Accessories,63,North,4,1240,4960
771,09-02-2026,Smartwatch,Electronics,50,North,3,1091,3273
772,10-02-2026,Laptop,Electronics,62,North,4,709,2836
773,11-02-2026,Headphones,Electronics,44,North,4,296,1184
774,12-02-2026,Smartphone,Accessories,57,West,4,1369,5476
775,13-02-2026,Smartphone,Electronics,67,East,3,463,1389
776,14-02-2026,Laptop,Accessories,39,East,2,1393,2786
777,15-02-2026,Smartphone,Accessories,47,South,2,764,1528
778,16-02-2026,Smartwatch,Accessories,26,West,1,230,230
779,17-02-2026,Tablet,Electronics,62,West,2,1369,2738
780,18-02-2026,Laptop,Accessories,52,South,2,993,1986
781,19-02-2026,Smartphone,Accessories,35,South,3,942,2826
782,20-02-2026,Laptop,Electronics,59,East,3,110,330
783,21-02-2026,Laptop,Accessories,22,East,2,1282,2564
784,22-02-2026,Tablet,Accessories,44,East,2,215,430
785,23-02-2026,Smartwatch,Electronics,23,West,2,1058,2116
786,24-02-2026,Laptop,Accessories,49,West,1,1373,1373
787,25-02-2026,Smartphone,Electronics,25,South,3,704,2112
788,26-02-2026,Headphones,Accessories,56,North,2,400,800
789,27-02-2026,Laptop,Accessories,38,North,4,1134,4536
790,28-02-2026,Laptop,Electronics,35,North,2,312,624
791,01-03-2026,Tablet,Accessories,31,North,4,173,692
